Region,Genotype,Period,Amplitude,Phase,RAE,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176
79,col,27.47,1036.00,-10.79,0.34,,,,,,,,,,,,,68203.6427,73726.81137,68369.33125,68455.4056,68412.14815,68253.73691,68053.01122,67746.5607,67549.44645,67491.0534,67813.07747,67429.21437,67875.40146,68784.81389,69065.56262,69081.62702,69056.70642,68829.25965,68297.94038,67997.13449,67251.14203,67785.46379,67311.39969,67359.87378,68170.85282,68218.54583,68446.64158,69794.92101,70028.38087,69350.16163,68512.96652,68720.28487,68473.3221,67455.23855,68003.09777,67240.88628,66926.9507,67640.81403,68240.36187,67840.04574,68941.54696,69400.40778,69475.54017,69828.89462,68141.16313,68620.44341,68415.88474,68271.78454,67722.38541,66788.66387,67280.20159,67476.68469,67984.85775,68212.92996,69114.1376,68867.93972,69113.90279,69473.70109,69373.73467,68342.66615,67761.29507,67347.6183,67438.7275,67302.18617,66921.26658,67729.86614,67989.52723,68049.57554,69077.84075,69409.92906,67965.78293
166,col,24.99,1724.00,6.59,0.34,,,,,,,,,,,,,117594.2078,115702.6152,116659.6044,117795.6485,118821.153,117989.6885,118136.2178,115965.2992,115679.8311,117522.6799,117962.3493,117513.617,116047.8757,116886.865,117085.0377,118383.1442,121859.5158,120325.6434,119014.6389,117574.31,116763.0591,116111.3869,115190.2332,115582.8432,116834.9236,118077.9201,118812.1042,119874.391,118543.7651,119262.9315,118785.6748,118169.018,117243.5921,116334.0858,116205.6473,115332.2442,115637.6906,116394.2617,118683.4094,119426.3944,120736.561,119234.2103,118626.2981,118231.963,117744.0852,118120.2662,117280.8748,115319.4136,116055.8015,116712.2541,115624.4104,119017.216,119814.0997,118556.2212,118731.5561,117743.0694,117635.6076,116490.5741,116584.3122,115735.831,114886.0161,115079.4896,114533.4205,115749.2368,118461.3852,117771.4874,118844.3085,119879.2898,118551.4815,120054.2286,113877.5094
118,col,25.48,447.30,9.64,0.35,,,,,,,,,,,,,67355.75557,67605.97679,68232.56886,68288.14609,67972.14289,67974.48783,67620.26567,67274.30568,66946.30208,67028.93441,67110.35618,67420.18071,67474.79016,67634.77556,67333.93246,68158.16119,68124.45402,68383.78239,67358.86584,67449.50858,67379.96895,67081.10722,67023.22553,67552.80656,67744.39936,67387.89104,67889.56723,68414.29859,68281.89375,67646.68916,67472.7227,67604.85308,67061.08648,67488.07398,67104.51789,67123.69063,67006.79903,67423.9811,67752.77446,68293.47299,67979.87965,67854.4169,67948.34886,67669.97735,67284.09177,67334.41192,67202.55291,67072.85438,66767.24058,67126.93204,66902.6774,67765.63052,67866.81076,67949.3186,67786.68682,67335.31734,67553.22415,67361.81016,67260.87173,67632.80572,67563.87756,66944.28029,66877.43681,67135.99367,67368.13601,67822.5233,67882.56926,68088.15858,67923.5806,67353.65454,67075.97714
251,col,25.06,561.20,8.32,0.36,,,,,,,,,,,,,79678.46908,80048.51758,79997.22876,80109.99658,80131.58939,80745.13525,79680.22677,79775.37386,78657.2773,79002.69453,79688.52319,80109.84668,79514.09334,79459.5209,80924.41441,80007.38469,79758.15929,80109.8708,80105.90033,79721.62541,79531.59026,79118.99532,79181.86656,79475.36926,79733.20048,80373.85171,80085.61774,80407.03308,80982.6366,80540.7545,80232.88548,80111.30713,79625.83511,79881.6234,79770.44896,79316.09275,80248.91772,80006.23388,80589.53748,80844.51255,80755.49111,80852.68587,80335.82858,80620.30764,79620.51835,79499.64417,79392.00819,79611.63805,79200.47602,79787.21194,79237.0094,79877.77952,80345.91361,80131.90203,80069.26553,80324.20471,79741.90582,79532.83963,79476.8686,78824.85432,79255.55345,79403.219,79563.60065,79704.91791,80333.04876,80541.94068,80387.32478,79979.17009,80477.93438,79680.33374,79219.13965
165,col,26.85,723.40,-13.32,0.37,,,,,,,,,,,,,89373.30041,89098.72839,90415.53811,90273.36977,89890.3654,89465.14407,89532.08804,88652.51932,88153.39531,88064.91109,88353.0145,89653.16521,89425.93753,90064.04031,89928.15645,89849.0325,89548.68863,90036.05396,89895.12058,89622.20463,89119.26622,88732.7398,88294.21529,88761.39065,89526.53286,89376.62349,89531.52361,90326.72356,89733.79077,89399.34486,89335.02618,91634.98505,88691.46493,88886.04979,88514.34896,88379.67081,88347.40944,88522.87489,89326.91502,89610.79691,90209.11566,90170.64823,90488.22101,90272.44197,90156.96359,90032.14395,89931.73803,89282.39374,89712.7633,89163.81675,88400.58707,89699.80629,89312.92258,88932.35989,89180.30641,89706.39852,89998.09168,89437.49497,89100.17506,89155.07017,88297.90535,88132.57644,87649.05987,88567.90114,88418.02412,88998.65988,88898.73001,89136.47604,89705.87726,89622.72315,90308.26399
131,8x T2 95.01,31.81,34170.00,-13.47,0.39,,,,,,,,,,,,,838399.1004,822234.7837,861378.0516,873085.9886,909287.2902,926130.4417,892611.3391,872356.5137,856372.9053,855233.2847,867769.4146,864968.389,867211.2979,844409.2445,830250.2091,853026.0555,871283.9485,888063.9042,909854.4921,884459.0766,872039.084,943863.742,917487.926,887224.9752,848572.1118,840171.2113,844515.5913,826609.8564,821654.4075,808495.1093,882560.0147,865449.3565,862310.6832,885156.4907,889245.5508,882834.9413,889278.8796,926479.8053,907440.1991,884795.736,858629.164,856497.5233,846870.5458,812427.4667,792954.929,848821.5525,858231.4599,883475.6717,887069.3454,893544.0012,871386.8441,861724.7477,879080.3639,910652.3885,923244.031,904470.3933,880141.2245,852842.693,829509.7921,817011.1997,808423.5042,817077.8901,814031.4079,839644.5527,845843.4246,847802.39,888729.1036,902607.3982,870798.6008,829982.3323,921589.3218
249,col,24.70,440.40,7.74,0.40,,,,,,,,,,,,,80125.94749,80915.22338,80861.96049,80785.39746,80963.52135,80997.84749,80400.44521,80193.95933,80319.94299,79739.07457,80412.93885,80571.52651,80550.55868,80308.728,80557.12664,81006.28749,81023.73263,81280.64952,80817.00828,80377.13213,80052.13016,79981.56944,80183.41897,81505.90096,80736.25777,81117.19048,80827.64298,81115.79913,81135.64485,80938.35565,80699.78888,80310.75277,80128.57529,80513.4449,80799.41025,79878.30908,80543.98205,80556.7411,81397.65425,81418.2405,81534.64138,81387.00676,80715.94636,80928.2191,80101.93372,80268.3371,80207.45168,80569.50398,80431.53525,80815.87212,80305.46937,80269.71416,81130.59044,80448.73451,81509.13229,81008.79734,80727.98404,80264.53855,80157.38835,79955.28863,80176.97106,80981.98971,80873.64002,81133.4597,81282.69153,81307.48581,80755.51637,80916.58671,80898.60433,80414.17926,79953.98502
221,col,25.10,439.50,7.14,0.41,,,,,,,,,,,,,80287.61104,80095.09105,80855.03047,81518.1048,80617.2571,80861.97739,80654.25639,80293.88575,79798.21729,79622.07501,80061.9503,80405.84779,80528.86637,80742.30789,80095.41628,80892.69691,80721.63827,81111.78423,80652.41282,80966.91377,80103.71194,80045.16232,80134.71192,80400.43378,81140.10767,79747.29224,80708.55034,80635.29525,80874.0968,80198.00326,80728.77032,80691.08437,80188.32247,80739.3951,79776.16605,80283.45691,79424.61341,80350.29436,80684.62178,80770.89161,80826.94076,80131.28189,80861.24877,80827.75354,80807.98867,80379.7562,80365.87033,79615.7418,79943.83388,80341.71618,80195.73103,80846.66673,80239.17235,81170.14946,80878.94876,80998.10738,80441.8996,80683.36678,80258.3943,80005.50671,79748.94656,79658.94492,79795.21072,80430.84914,80569.62458,81171.49208,81088.91802,80896.55021,80474.26016,80277.7015,79990.94964
179,8x T2 95.01,24.24,17170.00,2.91,0.41,,,,,,,,,,,,,458873.6273,461838.6946,459502.2572,474548.2482,471840.3222,475536.5572,466033.3538,468995.5174,473371.5353,460166.8476,453026.6335,448854.2218,439875.29,431395.5048,435059.1362,453873.4931,473008.8676,469202.1294,470421.0551,457762.4408,437097.2201,443666.1439,445321.6606,445441.6106,445374.2251,446796.9034,472543.8838,474926.9636,485684.6211,486400.7868,479427.8634,472169.0192,464433.4559,460233.0265,421356.7623,425882.9289,462982.2703,469230.1756,472201.9213,476453.8425,480004.9808,478696.1361,467189.406,466479.7263,464614.8058,455179.3372,449921.6965,452560.358,441259.8021,437257.852,424246.7353,493910.772,497432.3465,478045.3499,465611.3769,468036.1925,464219.3542,454005.6532,461674.7225,467936.6662,448227.3451,427461.404,433496.5265,472174.9907,497685.0029,463219.5983,478336.863,468148.815,473823.2081,465607.1849,427166.3868
161,col,24.31,519.90,8.70,0.41,,,,,,,,,,,,,76026.35715,76344.46545,76748.97961,76954.01272,76990.11832,76184.78773,76157.44199,75513.21345,75262.12322,75152.87251,75522.93344,76555.40037,76336.3853,76600.4206,76401.92251,76278.45666,76320.40844,76257.9466,76073.55229,75591.12191,75441.40218,75511.86159,75899.14957,76719.9162,76935.71242,76635.80381,76641.60325,76670.82946,76365.01592,75790.94987,75693.67323,75327.78844,75325.67164,75378.54964,76155.68877,76298.10986,76601.25646,76569.34099,76958.03273,76530.49369,76733.72132,76415.58715,76107.77499,75945.68871,75464.86778,75332.69167,75524.28821,76223.00811,76337.87309,76385.0273,76271.51596,77467.90208,76131.47722,76298.17791,75679.2401,75993.10535,76523.68532,76136.44337,75806.80377,75079.62924,75910.54694,75355.1863,76103.20894,77056.73892,77244.9672,75972.62943,75535.63589,75998.9079,75444.40945,76080.87568,76734.01202
223,col,25.05,388.00,7.47,0.42,,,,,,,,,,,,,76980.02961,76901.94292,77529.27331,77362.29775,77488.22346,77676.95797,77277.19719,76495.62852,76487.45833,76534.31136,76678.62503,76833.92495,76977.19155,77489.31286,76818.39726,77335.25523,77099.34837,77800.3853,77133.85798,77130.57777,76672.95755,77524.34779,76309.85513,77311.90255,77538.77686,76505.65828,77308.10323,77591.68403,77119.42309,77142.50272,77080.2745,76755.65686,76826.30964,76627.09494,77047.17031,76671.49249,76461.30031,76585.85127,76986.30831,77573.11151,77715.43759,77380.96,77627.31003,77339.74311,77056.19461,77086.69301,77075.68899,76493.98874,76586.91523,76619.10002,76646.02747,77146.20231,77651.12401,76796.53022,77210.31839,77008.41114,77574.26382,77241.40317,76647.76848,76475.74666,76498.31243,76570.69079,76604.61836,77231.93754,77329.02896,77902.33838,77289.63912,77530.84184,77087.81088,76894.11776,76455.5756
324,col,26.39,346.00,12.10,0.43,,,,,,,,,,,,,65909.61175,65765.62274,66401.81846,66401.68972,65878.99764,66658.5939,65637.59978,65943.10039,65503.58302,65317.30318,65831.48348,65333.3501,66371.42239,66102.08908,66005.6362,66305.09206,65925.7955,66195.74719,65721.13068,65900.54915,66247.79987,65492.34141,65442.10308,65684.49302,65540.43221,66230.00076,65871.62161,66623.38825,65905.6784,66174.29424,66075.98082,66242.05722,65641.93133,65586.50457,65792.45263,65488.54345,65442.66591,65746.06821,65874.75557,65836.59245,65791.9064,66079.99375,67252.95038,66204.98059,65445.25967,65780.12059,65752.46569,65828.78948,65367.85956,65478.91752,65653.6398,65909.02264,65957.98346,66087.83711,65819.67287,66385.20636,66168.81908,65740.45894,66002.35377,65405.00893,65530.53838,65345.81549,65453.87719,65286.63742,65455.27752,65439.2074,65538.60701,65830.7106,66447.07625,66148.52349,66008.04066
70,col,25.04,580.00,8.77,0.43,,,,,,,,,,,,,94342.9123,94136.09655,94669.93424,94913.45752,95117.81242,95133.61586,94488.8396,94512.53773,93560.44656,93712.3074,94561.70202,94046.63163,94944.88152,95291.71619,95661.84084,94388.24589,94675.64865,95413.97544,94677.75768,94510.76814,94142.93027,94396.91756,93481.57129,94469.74647,94820.25638,95489.11842,95365.77769,95960.87257,95068.43238,94873.31592,94481.56405,94272.63153,93935.19725,94214.76462,94161.84882,93985.18196,93730.37827,94442.92448,95096.06504,94917.5661,95534.97551,95737.72929,95920.96345,95512.9131,94693.43812,94822.29945,94551.2684,94395.80811,94268.0398,94987.27964,95037.17481,94825.15073,95383.75612,94894.65216,95809.3054,94625.77766,93938.7274,94094.80504,93428.4733,93542.27618,94273.55565,94037.26315,94299.30283,95055.58628,94580.15868,95492.48285,94505.84374,94345.05108,94457.11188,95771.0113,94162.27829
222,col,26.55,613.00,-12.70,0.44,,,,,,,,,,,,,82482.82395,81820.02964,82552.07719,82898.14236,82949.91409,82604.61396,82216.40277,81424.65112,81292.74284,81117.02447,81604.34583,82116.45915,82411.01844,82897.64012,81829.36932,82066.03478,82811.66227,82926.36847,82253.90934,82616.81851,81738.40934,82209.57321,81681.22729,82405.87842,82073.0343,81698.37617,82747.90795,84720.22142,82316.23276,82257.64517,82312.9439,81647.66609,81678.71552,81681.48189,81630.3998,81806.31341,81578.87007,81754.87649,82401.75923,82187.92984,84465.40473,82118.77604,82534.39007,82707.56757,82005.98399,81823.8974,81852.05745,81035.44692,82009.55793,81441.36046,81736.78784,82086.7221,82824.16215,82500.79632,82856.21007,82931.87527,82867.75599,82469.21305,81900.30728,81808.37614,81423.58111,81129.56612,81151.24005,81175.63386,81481.80174,81326.02467,81656.19161,82276.3508,82711.9248,82837.53924,82504.59083
29,8x T2 95.01,28.79,23760.00,-11.99,0.45,,,,,,,,,,,,,494846.9712,491598.8431,503084.8385,528149.3683,521332.473,511618.1712,486775.5344,479467.4493,465415.4685,465340.0177,462223.1979,464499.8398,468985.4304,491923.8386,487798.9223,489162.9076,486066.7981,486644.8472,496732.7143,504008.4362,517153.2569,498762.545,487209.6044,467075.2519,477859.5729,505378.6861,518355.4349,526900.5101,521249.2232,537735.4792,524209.3007,528999.7806,523078.8399,488270.0283,481869.3015,488911.6602,493929.6253,473313.0657,449092.6447,427935.4142,445385.3796,473995.6651,493453.6214,501486.0301,490592.3972,497888.148,484992.2011,516417.8815,531485.3369,519373.4826,512606.2532,483092.5467,460184.0796,469622.1324,466344.1767,471831.6497,475204.0459,497260.8981,506318.4122,524599.0664,530711.9072,531955.8128,514672.7018,501538.0939,484253.9269,471626.8763,463868.5475,471397.1901,477666.0285,496658.4106,532423.3041
48,8x T2 95.01,33.64,25540.00,0.12,0.45,,,,,,,,,,,,,499643.7868,497283.1557,495580.3265,498888.9482,495562.1197,491335.9248,490287.6105,488314.0758,483080.09,488971.6961,480792.7302,482373.6927,475561.9674,539938.0188,543054.3423,541111.0864,548211.7354,552766.8642,556983.4593,550938.3022,541105.8914,530817.8339,523592.218,514021.5755,515416.6641,550292.7112,527753.9788,530304.3169,531205.2083,533188.99,573380.5559,545648.1336,541816.555,541142.8419,526502.9408,512847.6252,500530.4867,488093.2423,493580.0047,476523.2814,473421.6241,466185.9002,469249.0641,470093.743,489783.7865,489576.6751,512722.3356,529815.908,553982.3878,570973.7592,539282.7672,523308.1007,528263.9309,531945.0404,526956.613,507158.9873,492252.7729,485814.4438,479825.0074,484106.367,506069.993,509218.6072,508764.8665,517535.0906,488456.4265,539247.6672,568587.0798,518990.5443,527792.6803,510460.8845,469080.6143
37,8x T2 95.01,30.42,17180.00,-1.17,0.46,,,,,,,,,,,,,508332.5068,498947.6888,494185.9758,481556.7178,462247.2006,454131.4345,485252.2396,485148.4537,494051.687,499578.8885,497566.6993,525162.5621,527906.819,502753.4953,486818.3941,489238.2396,491177.9576,497402.0672,519796.3459,490285.4982,474812.7627,465557.4489,456666.5645,490877.9015,506051.4778,498088.4848,487144.5489,505717.0264,505944.4741,486858.5083,528287.9807,489909.9598,489936.7257,493446.9824,492169.8958,456604.912,457024.8958,461428.6168,470733.3148,473975.2502,505717.7711,510605.8605,510825.2134,507220.6444,504649.4114,509714.8034,511669.1679,502534.9116,497079.4458,504487.1953,508341.3692,499763.5002,494238.589,490993.7316,480700.9449,493622.7402,499899.9292,509191.0237,544311.1368,533279.7183,519853.6654,503550.8751,489596.6056,472030.3582,504694.8782,478075.995,474655.6633,481852.3724,490658.1185,531534.6908,489020.2675
115,col,25.79,287.90,11.54,0.46,,,,,,,,,,,,,66244.65985,65655.05482,65875.75312,65945.34007,66034.57929,65547.2983,65508.15199,65293.21054,65082.95799,65229.10101,65361.04452,65663.79173,65434.77448,65869.2065,65498.44498,65851.55327,66182.83315,65863.26357,65869.19069,65167.49455,65147.70864,65172.13322,65662.03009,65567.84174,65655.26216,65279.29157,65638.86923,65885.77553,66062.87766,65815.56413,65920.85566,65434.30872,65587.88068,65385.42488,64625.84578,65715.33973,65344.04462,65529.24122,65856.03576,65752.0271,65763.26954,65853.38421,65930.67631,65757.2106,65783.31074,65247.00521,65327.93407,65139.19422,65364.2956,65552.65412,65414.26316,65831.37462,66057.08812,65322.55231,65564.79817,65480.06889,66227.93978,65571.44713,65221.82098,65836.7542,65568.29861,65032.04009,65078.47419,65722.72874,65896.95489,65763.69012,65311.96213,66021.44379,65786.97216,65325.77557,65459.17612
69,col,25.03,413.50,7.24,0.47,,,,,,,,,,,,,87107.09724,87282.90031,87802.25238,87868.28339,87972.89357,87993.16425,87454.18068,87020.70094,86802.46042,87070.63382,87262.53001,86808.03408,87263.07015,87712.68499,88204.96013,87306.16915,88090.7835,87745.24011,87543.06607,87998.95997,87040.62677,87199.5799,86745.29817,87232.65044,87490.81009,87967.77819,87256.18553,88188.58833,87813.28837,87787.62555,87937.109,87540.06473,87097.51337,86909.60813,87059.12039,87520.69855,86520.35531,87418.01353,87654.73371,87856.67871,88252.56666,88234.05862,87997.12519,88379.03779,87482.36359,87883.57389,87807.71298,87534.44102,87609.14505,87218.21237,86645.98244,87601.448,87030.14844,87242.97564,87808.97874,87234.51554,87754.70201,87202.47661,86432.2196,86816.50991,87084.03876,87177.71143,87339.51634,87752.48957,87342.55959,87949.32226,88130.23939,87465.20295,88073.34778,87390.95235,86866.12883
250,col,25.07,454.10,8.33,0.47,,,,,,,,,,,,,81035.81132,81509.62587,81504.83348,81179.85686,81278.99916,81738.44796,81704.28586,81200.44446,80987.1949,80081.32108,81225.65002,81371.21467,81153.3531,80928.10445,81381.50727,81786.38737,81315.1142,81772.85573,81440.40092,81563.88824,80587.38209,80416.48415,80574.70442,81570.79003,81707.53695,81955.36398,81589.68567,81796.24402,81588.64239,81695.61383,81848.10782,81284.33012,81029.01549,81326.76563,81247.96145,81111.10928,81342.87964,81502.9533,82266.86075,82193.96312,82406.03716,82313.36987,81909.34703,81865.54065,81207.65717,81125.37933,80940.29811,81237.83394,80898.00855,81003.90897,81016.33297,81115.21034,81988.10117,81377.74862,81495.47695,81709.94698,81489.19913,81092.85919,81284.85807,80751.18315,80912.71786,80565.14561,80605.46759,81505.67465,81765.20727,82278.54573,81926.01338,81600.07887,81203.96961,81413.69676,80838.52425
